transaction_id,customer_id,branch_id,transaction_date,transaction_type,channel,amount,status,is_fraud_flag,currency
ACB-TXN00069460,ACB-C012410,ACB-BR076,2023-02-16,Transfer,Online Banking,8520.79,Completed,0,USD
ACB-TXN00069461,ACB-C011757,ACB-BR039,2023-11-17,Transfer,Online Banking,1429.96,Completed,0,USD
ACB-TXN00069462,ACB-C012974,ACB-BR023,2023-03-27,Deposit,Online Banking,609.12,Pending,0,USD
ACB-TXN00069463,ACB-C002704,ACB-BR009,2023-12-14,Transfer,Mobile App,2359.66,Completed,0,USD
ACB-TXN00069464,ACB-C009499,ACB-BR025,2023-05-12,POS Purchase,Branch,176.31,Completed,0,USD
ACB-TXN00069465,ACB-C009221,ACB-BR080,2023-04-30,Deposit,ATM,1242.68,Completed,0,USD
ACB-TXN00069466,ACB-C000787,ACB-BR021,2023-09-23,Transfer,Mobile App,9223.32,Completed,0,USD
ACB-TXN00069467,ACB-C003609,ACB-BR004,2025-10-23,Transfer,Mobile App,30880.81,Completed,0,USD
ACB-TXN00069468,ACB-C008865,ACB-BR079,2024-05-19,Transfer,Mobile App,45132.59,Completed,0,USD
ACB-TXN00069469,ACB-C013601,ACB-BR032,2024-06-16,Withdrawal,Mobile App,491.06,Completed,0,USD
ACB-TXN00069470,ACB-C001700,ACB-BR073,2025-11-16,POS Purchase,Branch,16.98,Completed,0,USD
ACB-TXN00069471,ACB-C007807,ACB-BR060,2025-05-11,Withdrawal,Mobile App,117.69,Completed,0,USD
ACB-TXN00069472,ACB-C001680,ACB-BR039,2024-01-21,Transfer,Online Banking,302.58,Completed,0,USD
ACB-TXN00069473,ACB-C000950,ACB-BR026,2025-02-01,Bill Payment,Branch,140.03,Completed,0,USD
ACB-TXN00069474,ACB-C007452,ACB-BR052,2024-10-12,Deposit,ATM,710.3,Completed,0,USD
ACB-TXN00069475,ACB-C004321,ACB-BR038,2025-06-23,Deposit,Online Banking,1382.68,Completed,0,USD
ACB-TXN00069476,ACB-C012758,ACB-BR019,2025-10-06,Bill Payment,Mobile App,341.49,Completed,0,USD
ACB-TXN00069477,ACB-C014453,ACB-BR030,2024-10-05,POS Purchase,Branch,17.09,Completed,0,USD
ACB-TXN00069478,ACB-C011013,ACB-BR077,2024-06-16,Transfer,Branch,534.08,Pending,0,USD
ACB-TXN00069479,ACB-C013395,ACB-BR060,2024-01-21,Transfer,ATM,62.98,Completed,0,USD
ACB-TXN00069480,ACB-C005646,ACB-BR019,2025-07-18,Bill Payment,Online Banking,396.54,Completed,0,USD
ACB-TXN00069481,ACB-C014202,ACB-BR026,2024-01-03,Withdrawal,Mobile App,91.21,Completed,0,USD
ACB-TXN00069482,ACB-C011785,ACB-BR076,2024-10-14,Deposit,Mobile App,1069.13,Completed,0,USD
ACB-TXN00069483,ACB-C005660,ACB-BR009,2024-08-15,Bill Payment,Mobile App,151.31,Completed,0,USD
ACB-TXN00069484,ACB-C004308,ACB-BR072,2023-05-12,Bill Payment,Mobile App,283.23,Completed,0,USD
ACB-TXN00069485,ACB-C001234,ACB-BR055,2023-12-05,Bill Payment,Mobile App,192.34,Pending,0,USD
ACB-TXN00069486,ACB-C011154,ACB-BR072,2024-10-24,POS Purchase,Mobile App,35.65,Completed,0,USD
ACB-TXN00069487,ACB-C013535,ACB-BR031,2023-12-26,Direct Deposit,Online Banking,1980.47,Completed,0,USD
ACB-TXN00069488,ACB-C014575,ACB-BR054,2023-07-18,ATM Withdrawal,Online Banking,40.0,Completed,0,USD
ACB-TXN00069489,ACB-C005935,ACB-BR074,2023-06-14,ATM Withdrawal,Branch,500.0,Completed,0,USD
ACB-TXN00069490,ACB-C011522,ACB-BR063,2023-09-01,Deposit,Mobile App,1040.51,Completed,0,USD
ACB-TXN00069491,ACB-C014570,ACB-BR064,2025-03-21,POS Purchase,Online Banking,37.54,Completed,0,USD
ACB-TXN00069492,ACB-C008399,ACB-BR055,2025-06-20,ATM Withdrawal,Mobile App,300.0,Completed,0,USD
ACB-TXN00069493,ACB-C014531,ACB-BR026,2024-01-24,Wire Transfer,Telephone,401.61,Completed,0,USD
ACB-TXN00069494,ACB-C006121,ACB-BR031,2025-03-21,Transfer,Mobile App,451.07,Completed,0,USD
ACB-TXN00069495,ACB-C002224,ACB-BR010,2025-03-31,Deposit,Mobile App,1920.69,Completed,0,USD
ACB-TXN00069496,ACB-C010063,ACB-BR037,2025-01-28,Wire Transfer,Branch,1958.52,Completed,0,USD
ACB-TXN00069497,ACB-C006079,ACB-BR015,2024-07-11,ATM Withdrawal,ATM,100.0,Completed,0,USD
ACB-TXN00069498,ACB-C001686,ACB-BR019,2023-01-08,Transfer,Mobile App,311.01,Pending,0,USD
ACB-TXN00069499,ACB-C002910,ACB-BR079,2025-12-11,ATM Withdrawal,Mobile App,500.0,Completed,0,USD
ACB-TXN00069500,ACB-C009206,ACB-BR056,2023-03-10,Withdrawal,ATM,85.16,Completed,0,USD
ACB-TXN00069501,ACB-C008956,ACB-BR060,2023-03-29,Bill Payment,Online Banking,286.15,Completed,0,USD
ACB-TXN00069502,ACB-C004323,ACB-BR006,2024-07-24,Transfer,Mobile App,3839.38,Completed,0,USD
ACB-TXN00069503,ACB-C012576,ACB-BR032,2024-02-08,ATM Withdrawal,Online Banking,100.0,Failed,0,USD
ACB-TXN00069504,ACB-C000667,ACB-BR021,2025-11-14,Deposit,Online Banking,5897.28,Completed,0,USD
ACB-TXN00069505,ACB-C003750,ACB-BR012,2025-03-19,Bill Payment,ATM,375.94,Completed,0,USD
ACB-TXN00069506,ACB-C007180,ACB-BR020,2024-11-07,POS Purchase,ATM,112.21,Completed,0,USD
ACB-TXN00069507,ACB-C006965,ACB-BR055,2024-01-11,Deposit,Mobile App,2968.51,Reversed,0,USD
ACB-TXN00069508,ACB-C012627,ACB-BR080,2025-04-14,Bill Payment,Mobile App,54.25,Completed,0,USD
ACB-TXN00069509,ACB-C009731,ACB-BR042,2025-12-06,Deposit,Mobile App,522.47,Completed,0,USD
ACB-TXN00069510,ACB-C014398,ACB-BR043,2024-08-08,POS Purchase,Online Banking,71.32,Completed,0,USD
ACB-TXN00069511,ACB-C003072,ACB-BR001,2023-06-23,POS Purchase,Branch,478.92,Completed,0,USD
ACB-TXN00069512,ACB-C011484,ACB-BR009,2026-02-02,POS Purchase,Mobile App,213.28,Completed,0,USD
ACB-TXN00069513,ACB-C011630,ACB-BR036,2025-05-30,Deposit,Mobile App,1574.97,Completed,0,USD
ACB-TXN00069514,ACB-C012366,ACB-BR003,2023-02-26,Deposit,Branch,1448.6,Pending,0,USD
ACB-TXN00069515,ACB-C000570,ACB-BR072,2024-10-10,ATM Withdrawal,Mobile App,60.0,Completed,0,USD
ACB-TXN00069516,ACB-C012230,ACB-BR030,2024-02-17,POS Purchase,Branch,121.11,Failed,0,USD
ACB-TXN00069517,ACB-C009961,ACB-BR020,2023-03-23,Transfer,Branch,549.47,Completed,0,USD
ACB-TXN00069518,ACB-C004680,ACB-BR030,2023-04-03,ATM Withdrawal,Online Banking,300.0,Completed,0,USD
ACB-TXN00069519,ACB-C012043,ACB-BR018,2023-01-04,POS Purchase,ATM,78.49,Completed,0,USD
ACB-TXN00069520,ACB-C002528,ACB-BR070,2025-01-08,Transfer,Online Banking,333.76,Completed,0,USD
ACB-TXN00069521,ACB-C014936,ACB-BR021,2026-02-25,ATM Withdrawal,Telephone,100.0,Completed,0,USD
ACB-TXN00069522,ACB-C013928,ACB-BR046,2024-07-20,POS Purchase,Online Banking,64.84,Completed,0,USD
ACB-TXN00069523,ACB-C012207,ACB-BR047,2025-12-09,POS Purchase,ATM,127.4,Completed,0,USD
ACB-TXN00069524,ACB-C003470,ACB-BR055,2023-07-09,Bill Payment,Branch,44.85,Completed,0,USD
ACB-TXN00069525,ACB-C000735,ACB-BR003,2024-05-15,Bill Payment,Telephone,183.85,Completed,0,USD
ACB-TXN00069526,ACB-C004286,ACB-BR058,2025-04-24,Transfer,Mobile App,614.88,Completed,0,USD
ACB-TXN00069527,ACB-C006994,ACB-BR033,2024-12-08,POS Purchase,Online Banking,28.76,Pending,0,USD
ACB-TXN00069528,ACB-C011802,ACB-BR041,2025-05-06,POS Purchase,Mobile App,87.1,Completed,0,USD
ACB-TXN00069529,ACB-C003665,ACB-BR052,2024-10-11,Deposit,Mobile App,310.03,Completed,0,USD
ACB-TXN00069530,ACB-C000703,ACB-BR041,2025-04-27,Withdrawal,ATM,283.38,Completed,0,USD
ACB-TXN00069531,ACB-C001887,ACB-BR056,2024-12-04,ATM Withdrawal,Mobile App,40.0,Failed,0,USD
ACB-TXN00069532,ACB-C007611,ACB-BR005,2025-04-18,POS Purchase,Online Banking,123.59,Completed,0,USD
ACB-TXN00069533,ACB-C000665,ACB-BR029,2025-03-22,Deposit,Mobile App,65.23,Completed,0,USD
ACB-TXN00069534,ACB-C006417,ACB-BR007,2025-03-21,Wire Transfer,Branch,12047.74,Completed,0,USD
ACB-TXN00069535,ACB-C005521,ACB-BR019,2024-05-05,Direct Deposit,Online Banking,3480.33,Completed,0,USD
ACB-TXN00069536,ACB-C011554,ACB-BR065,2024-02-11,Direct Deposit,Online Banking,3277.92,Completed,0,USD
ACB-TXN00069537,ACB-C009926,ACB-BR021,2023-04-03,Deposit,Branch,113.37,Completed,0,USD
ACB-TXN00069538,ACB-C003472,ACB-BR055,2026-02-05,Wire Transfer,Mobile App,4216.76,Completed,0,USD
ACB-TXN00069539,ACB-C000353,ACB-BR058,2023-01-20,Withdrawal,Telephone,82.45,Completed,0,USD
ACB-TXN00069540,ACB-C008477,ACB-BR016,2023-12-02,Deposit,ATM,7824.51,Completed,0,USD
ACB-TXN00069541,ACB-C003674,ACB-BR026,2024-11-10,Transfer,Mobile App,358.94,Completed,0,USD
ACB-TXN00069542,ACB-C004731,ACB-BR058,2024-06-06,POS Purchase,Mobile App,38.1,Pending,0,USD
ACB-TXN00069543,ACB-C013675,ACB-BR038,2024-03-15,Bill Payment,Branch,206.09,Completed,0,USD
ACB-TXN00069544,ACB-C011051,ACB-BR074,2025-08-17,Bill Payment,Mobile App,525.82,Completed,0,USD
ACB-TXN00069545,ACB-C000123,ACB-BR061,2024-03-01,POS Purchase,Online Banking,35.45,Completed,0,USD
ACB-TXN00069546,ACB-C012110,ACB-BR027,2023-07-28,Transfer,Mobile App,3955.0,Completed,0,USD
ACB-TXN00069547,ACB-C012529,ACB-BR075,2025-03-12,POS Purchase,Telephone,47.19,Completed,0,USD
ACB-TXN00069548,ACB-C005297,ACB-BR011,2025-07-07,Withdrawal,Online Banking,170.03,Completed,0,USD
ACB-TXN00069549,ACB-C005207,ACB-BR030,2025-05-09,Wire Transfer,Mobile App,9859.53,Completed,0,USD
ACB-TXN00069550,ACB-C014215,ACB-BR069,2025-10-23,POS Purchase,Mobile App,1241.8,Completed,0,USD
ACB-TXN00069551,ACB-C009711,ACB-BR002,2025-08-03,ATM Withdrawal,Mobile App,60.0,Completed,0,USD
ACB-TXN00069552,ACB-C001824,ACB-BR048,2024-10-04,ATM Withdrawal,ATM,500.0,Completed,0,USD
ACB-TXN00069553,ACB-C002142,ACB-BR031,2023-09-13,Bill Payment,Mobile App,162.22,Completed,0,USD
ACB-TXN00069554,ACB-C014546,ACB-BR046,2024-09-26,Deposit,Mobile App,3032.81,Completed,0,USD
ACB-TXN00069555,ACB-C010813,ACB-BR074,2025-03-25,POS Purchase,Online Banking,137.78,Completed,0,USD
ACB-TXN00069556,ACB-C002962,ACB-BR065,2024-06-21,Withdrawal,Online Banking,277.09,Completed,0,USD
ACB-TXN00069557,ACB-C009870,ACB-BR010,2025-03-21,Withdrawal,Branch,44.45,Completed,0,USD
ACB-TXN00069558,ACB-C006660,ACB-BR013,2023-02-17,ATM Withdrawal,Mobile App,40.0,Completed,0,USD
ACB-TXN00069559,ACB-C007854,ACB-BR049,2025-03-19,Transfer,Branch,410.15,Completed,0,USD
ACB-TXN00069560,ACB-C010462,ACB-BR072,2024-01-15,Bill Payment,Mobile App,106.97,Completed,0,USD
ACB-TXN00069561,ACB-C009894,ACB-BR072,2024-10-07,Deposit,Online Banking,9504.03,Completed,0,USD
ACB-TXN00069562,ACB-C000388,ACB-BR044,2023-05-26,ATM Withdrawal,Online Banking,80.0,Completed,0,USD
ACB-TXN00069563,ACB-C014297,ACB-BR073,2023-03-06,Direct Deposit,Online Banking,2365.7,Reversed,0,USD
ACB-TXN00069564,ACB-C014301,ACB-BR028,2024-07-04,Deposit,Mobile App,2099.89,Completed,0,USD
ACB-TXN00069565,ACB-C006007,ACB-BR040,2026-01-24,Bill Payment,Online Banking,860.97,Completed,0,USD
ACB-TXN00069566,ACB-C009191,ACB-BR029,2023-12-25,Withdrawal,Mobile App,312.68,Completed,0,USD
ACB-TXN00069567,ACB-C014255,ACB-BR074,2025-10-29,Wire Transfer,Mobile App,7038.76,Completed,0,USD
ACB-TXN00069568,ACB-C012555,ACB-BR037,2023-04-19,Bill Payment,ATM,187.93,Completed,0,USD
ACB-TXN00069569,ACB-C007181,ACB-BR019,2023-06-01,Direct Deposit,,2420.85,Completed,0,USD
ACB-TXN00069570,ACB-C013546,ACB-BR011,2025-07-23,Bill Payment,Mobile App,784.72,Completed,0,USD
ACB-TXN00069571,ACB-C006786,ACB-BR055,2024-08-10,Bill Payment,Mobile App,112.47,Completed,0,USD
ACB-TXN00069572,ACB-C001186,ACB-BR078,2024-12-13,Withdrawal,Branch,59.58,Completed,0,USD
ACB-TXN00069573,ACB-C009606,ACB-BR038,2024-09-15,ATM Withdrawal,ATM,80.0,Completed,0,USD
ACB-TXN00069574,ACB-C008347,ACB-BR069,2025-06-05,Transfer,Online Banking,10587.53,Completed,0,USD
ACB-TXN00069575,ACB-C009751,ACB-BR007,2025-03-31,Withdrawal,ATM,183.83,Completed,0,USD
ACB-TXN00069576,ACB-C009439,ACB-BR061,2025-04-05,Transfer,ATM,6148.23,Pending,0,USD
ACB-TXN00069577,ACB-C007077,ACB-BR073,2024-01-01,Bill Payment,Mobile App,207.01,Completed,0,USD
ACB-TXN00069578,ACB-C004248,ACB-BR080,2025-05-19,Deposit,ATM,1671.02,Completed,0,USD
ACB-TXN00069579,ACB-C004272,ACB-BR080,2024-08-24,POS Purchase,Branch,200.16,Completed,0,USD
ACB-TXN00069580,ACB-C001736,ACB-BR051,2026-01-03,ATM Withdrawal,Branch,200.0,Completed,0,USD
ACB-TXN00069581,ACB-C003069,ACB-BR030,2026-03-16,ATM Withdrawal,Telephone,200.0,Completed,0,USD
ACB-TXN00069582,ACB-C002660,ACB-BR041,2025-09-09,POS Purchase,Mobile App,72.04,Completed,0,USD
ACB-TXN00069583,ACB-C011451,ACB-BR048,2024-02-13,ATM Withdrawal,Mobile App,60.0,Completed,0,USD
ACB-TXN00069584,ACB-C008327,ACB-BR002,2023-01-12,Withdrawal,Branch,443.32,Completed,0,USD
ACB-TXN00069585,ACB-C013860,ACB-BR070,2023-08-03,POS Purchase,Mobile App,17.37,Completed,0,USD
ACB-TXN00069586,ACB-C003190,ACB-BR012,2024-01-14,Wire Transfer,Mobile App,22326.84,Completed,0,USD
ACB-TXN00069587,ACB-C011676,ACB-BR043,2024-03-01,Withdrawal,Branch,140.32,Completed,0,USD
ACB-TXN00069588,ACB-C001258,ACB-BR028,2023-05-11,POS Purchase,Branch,138.61,Completed,0,USD
ACB-TXN00069589,ACB-C004066,ACB-BR028,2026-03-07,Withdrawal,Mobile App,164.15,Completed,0,USD
ACB-TXN00069590,ACB-C013115,ACB-BR060,2025-01-14,Transfer,Mobile App,4153.75,Completed,0,USD
ACB-TXN00069591,ACB-C009468,ACB-BR049,2025-03-20,Transfer,Online Banking,204.97,Completed,0,USD
ACB-TXN00069592,ACB-C008070,ACB-BR050,2025-03-05,ATM Withdrawal,Online Banking,300.0,Completed,0,USD
ACB-TXN00069593,ACB-C009161,ACB-BR025,2023-11-27,ATM Withdrawal,Telephone,100.0,Completed,0,USD
ACB-TXN00069594,ACB-C005695,ACB-BR028,2025-03-25,Direct Deposit,Mobile App,1620.02,Reversed,0,USD
ACB-TXN00069595,ACB-C004374,ACB-BR001,2026-03-17,Deposit,Branch,712.42,Completed,0,USD
ACB-TXN00069596,ACB-C012898,ACB-BR061,2025-08-31,POS Purchase,Mobile App,13.02,Completed,0,USD
ACB-TXN00069597,ACB-C005942,ACB-BR052,2024-12-02,ATM Withdrawal,Online Banking,80.0,Completed,0,USD
ACB-TXN00069598,ACB-C007058,ACB-BR061,2025-01-03,POS Purchase,,25.55,Completed,0,USD
ACB-TXN00069599,ACB-C010466,ACB-BR070,2024-02-27,Transfer,ATM,762.51,Completed,0,USD
ACB-TXN00069600,ACB-C008627,ACB-BR055,2025-03-09,Transfer,ATM,948.75,Completed,0,USD
ACB-TXN00069601,ACB-C006232,ACB-BR034,2023-02-12,Transfer,Mobile App,216.93,Completed,0,USD
ACB-TXN00069602,ACB-C002906,ACB-BR018,2025-04-18,ATM Withdrawal,ATM,40.0,Completed,0,USD
ACB-TXN00069603,ACB-C003357,ACB-BR069,2024-07-28,Bill Payment,Mobile App,394.01,Completed,0,USD
ACB-TXN00069604,ACB-C012520,ACB-BR051,2026-03-18,ATM Withdrawal,Mobile App,500.0,Completed,0,USD
ACB-TXN00069605,ACB-C013074,ACB-BR008,2025-03-16,POS Purchase,Mobile App,19.58,Completed,0,USD
ACB-TXN00069606,ACB-C001894,ACB-BR065,2023-10-11,POS Purchase,Branch,50.44,Completed,0,USD
ACB-TXN00069607,ACB-C012967,ACB-BR021,2023-09-03,POS Purchase,ATM,76.87,Completed,0,USD
ACB-TXN00069608,ACB-C002157,ACB-BR075,2026-03-03,POS Purchase,Mobile App,54.11,Completed,0,USD
ACB-TXN00069609,ACB-C002702,ACB-BR059,2025-09-15,Bill Payment,Online Banking,91.62,Completed,0,USD
ACB-TXN00069610,ACB-C013465,ACB-BR056,2025-05-30,Deposit,Mobile App,11011.37,Completed,0,USD
ACB-TXN00069611,ACB-C010783,ACB-BR046,2024-12-13,POS Purchase,Branch,18.42,Completed,0,USD
ACB-TXN00069612,ACB-C007044,ACB-BR030,2025-10-29,Bill Payment,Telephone,432.26,Completed,0,USD
ACB-TXN00069613,ACB-C014259,ACB-BR019,2025-12-12,Withdrawal,Mobile App,16.0,Completed,0,USD
ACB-TXN00069614,ACB-C012930,ACB-BR054,2025-03-28,Transfer,Online Banking,879.2,Completed,0,USD
ACB-TXN00069615,ACB-C011178,ACB-BR068,2023-02-24,Direct Deposit,Branch,1865.63,Completed,0,USD
ACB-TXN00069616,ACB-C002598,ACB-BR012,2026-01-27,Deposit,Online Banking,295.93,Completed,0,USD
ACB-TXN00069617,ACB-C009073,ACB-BR061,2023-08-20,Wire Transfer,Branch,3743.9,Completed,0,USD
ACB-TXN00069618,ACB-C014789,ACB-BR039,2023-12-12,POS Purchase,Mobile App,84.84,Completed,0,USD
ACB-TXN00069619,ACB-C002021,ACB-BR051,2024-12-20,POS Purchase,Online Banking,51.46,Completed,0,USD
ACB-TXN00069620,ACB-C005026,ACB-BR028,2023-09-05,Transfer,Mobile App,53.39,Completed,0,USD
ACB-TXN00069621,ACB-C006943,ACB-BR032,2023-06-19,Transfer,Mobile App,1002.62,Completed,0,USD
ACB-TXN00069622,ACB-C010953,ACB-BR069,2024-03-23,POS Purchase,Mobile App,151.58,Completed,0,USD
ACB-TXN00069623,ACB-C000028,ACB-BR036,2024-04-11,Deposit,ATM,277.78,Completed,0,USD
ACB-TXN00069624,ACB-C011970,ACB-BR072,2025-12-01,Deposit,ATM,141.84,Completed,0,USD
ACB-TXN00069625,ACB-C012314,ACB-BR052,2025-10-19,POS Purchase,Mobile App,169.73,Completed,0,USD
ACB-TXN00069626,ACB-C007244,ACB-BR048,2025-09-02,Withdrawal,Mobile App,27.47,Completed,0,USD
ACB-TXN00069627,ACB-C011910,ACB-BR065,2023-12-21,POS Purchase,ATM,36.73,Completed,0,USD
ACB-TXN00069628,ACB-C010965,ACB-BR022,2025-10-11,Transfer,Telephone,1099.25,Reversed,0,USD
ACB-TXN00069629,ACB-C011129,ACB-BR069,2023-04-14,POS Purchase,ATM,310.67,Completed,0,USD
ACB-TXN00069630,ACB-C010798,ACB-BR021,2026-03-21,Transfer,Telephone,1020.3,Completed,0,USD
ACB-TXN00069631,ACB-C007079,ACB-BR023,2024-06-27,ATM Withdrawal,,100.0,Completed,0,USD
ACB-TXN00069632,ACB-C001433,ACB-BR030,2023-05-19,Bill Payment,Mobile App,112.38,Completed,0,USD
ACB-TXN00069633,ACB-C013008,ACB-BR039,2025-02-17,POS Purchase,Mobile App,9.07,Completed,0,USD
ACB-TXN00069634,ACB-C005030,ACB-BR028,2026-02-09,Direct Deposit,Online Banking,3033.8,Completed,0,USD
ACB-TXN00069635,ACB-C006596,ACB-BR070,2024-09-23,Transfer,Branch,68.43,Completed,0,USD
ACB-TXN00069636,ACB-C005702,ACB-BR031,2023-05-07,Transfer,Online Banking,559.43,Completed,0,USD
ACB-TXN00069637,ACB-C007072,ACB-BR054,2025-03-26,Transfer,Mobile App,71.58,Completed,0,USD
ACB-TXN00069638,ACB-C002153,ACB-BR015,2023-05-25,Direct Deposit,Telephone,1715.7,Completed,0,USD
ACB-TXN00069639,ACB-C008896,ACB-BR026,2025-01-16,Transfer,Mobile App,1337.49,Completed,0,USD
ACB-TXN00069640,ACB-C014287,ACB-BR070,2025-09-16,POS Purchase,Mobile App,27.51,Completed,0,USD
ACB-TXN00069641,ACB-C002290,ACB-BR052,2024-01-27,Bill Payment,Online Banking,193.99,Completed,0,USD
ACB-TXN00069642,ACB-C007831,ACB-BR075,2025-05-18,Transfer,Branch,65.12,Completed,0,USD
ACB-TXN00069643,ACB-C005214,ACB-BR017,2024-05-01,Bill Payment,Branch,680.23,Completed,0,USD
ACB-TXN00069644,ACB-C004769,ACB-BR051,2025-01-05,POS Purchase,Mobile App,33.43,Completed,0,USD
ACB-TXN00069645,ACB-C000553,ACB-BR023,2025-04-25,POS Purchase,Mobile App,38.03,Completed,0,USD
ACB-TXN00069646,ACB-C013092,ACB-BR030,2023-06-11,POS Purchase,Online Banking,361.42,Completed,0,USD
ACB-TXN00069647,ACB-C010931,ACB-BR067,2023-03-26,POS Purchase,Mobile App,99.84,Completed,0,USD
ACB-TXN00069648,ACB-C007012,ACB-BR078,2025-06-01,ATM Withdrawal,Mobile App,100.0,Completed,0,USD
ACB-TXN00069649,ACB-C011053,ACB-BR007,2023-10-21,Bill Payment,Mobile App,130.24,Completed,0,USD
ACB-TXN00069650,ACB-C002641,ACB-BR006,2026-01-12,Transfer,Branch,3576.41,Completed,0,USD
ACB-TXN00069651,ACB-C014943,ACB-BR073,2024-01-23,Bill Payment,Telephone,264.45,Completed,0,USD
ACB-TXN00069652,ACB-C009210,ACB-BR038,2025-03-02,Transfer,Online Banking,184.87,Completed,0,USD
ACB-TXN00069653,ACB-C001764,ACB-BR080,2023-01-29,Bill Payment,Mobile App,106.3,Pending,0,USD
ACB-TXN00069654,ACB-C004245,ACB-BR007,2023-03-11,POS Purchase,Branch,184.72,Completed,0,USD
ACB-TXN00069655,ACB-C004353,ACB-BR070,2025-03-18,Transfer,Branch,1597.86,Completed,0,USD
ACB-TXN00069656,ACB-C008877,ACB-BR018,2024-10-12,Wire Transfer,Mobile App,83673.12,Completed,0,USD
ACB-TXN00069657,ACB-C008942,ACB-BR028,2023-08-19,Deposit,Mobile App,246.12,Completed,0,USD
ACB-TXN00069658,ACB-C010817,ACB-BR074,2023-08-11,Withdrawal,Mobile App,81.45,Reversed,0,USD
ACB-TXN00069659,ACB-C008402,ACB-BR026,2025-05-26,Wire Transfer,Branch,4348.41,Completed,0,USD
ACB-TXN00069660,ACB-C008700,ACB-BR065,2025-10-30,Transfer,Mobile App,237.51,Completed,0,USD
ACB-TXN00069661,ACB-C004429,ACB-BR067,2023-01-23,Deposit,Branch,838.5,Completed,0,USD
ACB-TXN00069662,ACB-C012847,ACB-BR032,2024-03-28,Direct Deposit,Branch,2005.15,Pending,0,USD
ACB-TXN00069663,ACB-C007018,ACB-BR068,2023-07-13,Transfer,Branch,225.14,Completed,0,USD
ACB-TXN00069664,ACB-C010476,ACB-BR015,2024-06-15,Withdrawal,Online Banking,91.38,Completed,0,USD
ACB-TXN00069665,ACB-C011451,ACB-BR008,2023-06-30,Transfer,ATM,4648.53,Pending,0,USD
ACB-TXN00069666,ACB-C006194,ACB-BR013,2024-04-28,Withdrawal,Online Banking,151.47,Reversed,0,USD
ACB-TXN00069667,ACB-C014069,ACB-BR023,2025-08-13,Withdrawal,Branch,367.21,Completed,0,USD
ACB-TXN00069668,ACB-C010131,ACB-BR036,2025-01-23,Bill Payment,Branch,492.22,Completed,0,USD
ACB-TXN00069669,ACB-C001537,ACB-BR056,2023-10-29,ATM Withdrawal,Mobile App,80.0,Completed,0,USD
ACB-TXN00069670,ACB-C011111,ACB-BR060,2025-05-27,Transfer,Online Banking,559.19,Completed,0,USD
ACB-TXN00069671,ACB-C001983,ACB-BR065,2023-09-09,POS Purchase,ATM,168.09,Completed,0,USD
ACB-TXN00069672,ACB-C008470,ACB-BR046,2023-11-14,Deposit,Mobile App,218.63,Completed,0,USD
ACB-TXN00069673,ACB-C003737,ACB-BR051,2025-05-22,POS Purchase,,143.45,Pending,0,USD
ACB-TXN00069674,ACB-C008860,ACB-BR020,2024-06-22,Direct Deposit,Mobile App,1547.55,Completed,0,USD
ACB-TXN00069675,ACB-C007562,ACB-BR061,2023-05-04,Bill Payment,ATM,184.29,Pending,0,USD
ACB-TXN00069676,ACB-C003134,ACB-BR035,2024-06-24,Bill Payment,Telephone,340.37,Completed,0,USD
ACB-TXN00069677,ACB-C006033,ACB-BR073,2023-03-26,Transfer,Mobile App,3039.32,Completed,0,USD
ACB-TXN00069678,ACB-C001503,ACB-BR036,2025-06-18,POS Purchase,Branch,267.1,Completed,0,USD
ACB-TXN00069679,ACB-C014854,ACB-BR013,2026-01-26,POS Purchase,Branch,42.98,Completed,0,USD
ACB-TXN00069680,ACB-C007185,ACB-BR045,2023-12-10,Transfer,Online Banking,3495.68,Completed,0,USD
ACB-TXN00069681,ACB-C014189,ACB-BR049,2023-02-21,Bill Payment,Online Banking,279.0,Completed,0,USD
ACB-TXN00069682,ACB-C014061,ACB-BR026,2025-05-19,POS Purchase,Branch,34.88,Completed,0,USD
ACB-TXN00069683,ACB-C011351,ACB-BR027,2024-01-28,Transfer,Branch,6199.1,Reversed,0,USD
ACB-TXN00069684,ACB-C007813,ACB-BR055,2024-05-19,Bill Payment,Online Banking,169.35,Completed,0,USD
ACB-TXN00069685,ACB-C010537,ACB-BR020,2023-07-15,POS Purchase,Online Banking,63.45,Completed,0,USD
ACB-TXN00069686,ACB-C012166,ACB-BR020,2024-11-03,Withdrawal,Mobile App,365.93,Completed,0,USD
ACB-TXN00069687,ACB-C007460,ACB-BR052,2023-05-02,ATM Withdrawal,Mobile App,500.0,Reversed,0,USD
ACB-TXN00069688,ACB-C012215,ACB-BR056,2025-04-21,Deposit,ATM,1005.46,Completed,0,USD
ACB-TXN00069689,ACB-C008359,ACB-BR080,2025-09-15,POS Purchase,Mobile App,50.71,Completed,0,USD
ACB-TXN00069690,ACB-C009931,ACB-BR029,2023-12-15,POS Purchase,Online Banking,61.48,Completed,0,USD
ACB-TXN00069691,ACB-C002742,ACB-BR058,2025-05-05,POS Purchase,ATM,58.58,Completed,0,USD
ACB-TXN00069692,ACB-C001500,ACB-BR046,2024-07-10,Bill Payment,Mobile App,188.09,Completed,0,USD
ACB-TXN00069693,ACB-C002102,ACB-BR079,2023-12-13,Direct Deposit,Mobile App,2979.62,Completed,0,USD
ACB-TXN00069694,ACB-C007524,ACB-BR030,2023-01-24,POS Purchase,Mobile App,12.53,Completed,0,USD
