loan_id,customer_id,loan_type,origination_date,loan_amount,outstanding_balance,interest_rate,term_months,loan_status,days_past_due,is_npl,branch_originated
ACB-LN0004331,ACB-C012250,Auto Loan,2019-11-28,32651.58,8333.55,0.1358,48.0,Current,0,0,ACB-BR010
ACB-LN0004332,ACB-C008944,Mortgage,2020-08-25,217295.23,145835.53,0.0692,60.0,Current,0,0,ACB-BR025
ACB-LN0004333,ACB-C004774,Personal Loan,2024-10-13,7267.58,4686.66,0.1259,48.0,Current,0,0,ACB-BR020
ACB-LN0004334,ACB-C010822,Mortgage,2020-02-28,442115.4,237380.79,0.0587,180.0,Current,0,0,ACB-BR059
ACB-LN0004335,ACB-C005145,Auto Loan,2025-07-22,49857.61,26546.88,0.16,48.0,Current,0,0,ACB-BR010
ACB-LN0004336,ACB-C000450,Mortgage,2020-12-24,512139.03,287949.31,0.0422,36.0,Current,0,0,ACB-BR048
ACB-LN0004337,ACB-C011087,Mortgage,2024-04-07,288607.42,145312.82,0.0544,24.0,Current,0,0,ACB-BR049
ACB-LN0004338,ACB-C005281,Personal Loan,2022-11-14,14418.51,13131.02,0.1931,36.0,Current,0,0,ACB-BR009
ACB-LN0004339,ACB-C013614,Personal Loan,2023-08-25,18058.71,11912.77,0.1251,60.0,Paid Off,0,0,ACB-BR032
ACB-LN0004340,ACB-C013038,Student Loan,2025-10-07,48053.11,30924.07,0.11,240.0,60-89 DPD,74,0,ACB-BR059
ACB-LN0004341,ACB-C007769,Auto Loan,2022-06-10,38215.85,27981.58,0.1088,240.0,Current,0,0,ACB-BR049
ACB-LN0004342,ACB-C009086,Personal Loan,2020-06-04,34257.9,20399.71,0.1442,240.0,Current,0,0,ACB-BR009
ACB-LN0004343,ACB-C006322,Mortgage,2019-08-19,272612.24,232447.99,0.0715,24.0,Current,0,0,ACB-BR031
ACB-LN0004344,ACB-C000309,Mortgage,2024-11-18,297882.72,211612.06,0.0766,48.0,Current,0,0,ACB-BR003
ACB-LN0004345,ACB-C014097,Auto Loan,2024-12-31,28586.84,27138.69,0.1468,60.0,30-59 DPD,48,0,ACB-BR074
ACB-LN0004346,ACB-C013286,Mortgage,2019-02-02,444327.13,245701.83,0.0718,180.0,30-59 DPD,45,0,ACB-BR041
ACB-LN0004347,ACB-C000114,Auto Loan,2019-08-11,48369.79,10414.82,0.0565,360.0,30-59 DPD,39,0,ACB-BR075
ACB-LN0004348,ACB-C006605,Personal Loan,2025-12-18,9090.32,4695.25,0.1538,240.0,Current,0,0,ACB-BR043
ACB-LN0004349,ACB-C008172,Student Loan,2022-10-27,72202.19,11236.13,0.1095,24.0,Current,0,0,ACB-BR059
ACB-LN0004350,ACB-C007227,Student Loan,2023-01-05,45463.26,9568.15,0.0597,180.0,Current,0,0,ACB-BR035
ACB-LN0004351,ACB-C014364,Auto Loan,2025-05-23,32220.23,7753.65,0.142,120.0,Current,0,0,ACB-BR034
ACB-LN0004352,ACB-C011357,Home Equity Loan,2022-03-16,84834.46,27797.83,0.1151,48.0,Current,0,0,ACB-BR049
ACB-LN0004353,ACB-C003114,Home Equity Loan,2024-01-12,25127.4,3420.46,0.14,84.0,Current,0,0,ACB-BR049
ACB-LN0004354,ACB-C010479,Mortgage,2023-01-27,591414.77,96320.09,0.0487,180.0,Current,0,0,ACB-BR020
ACB-LN0004355,ACB-C007683,Student Loan,2021-02-23,57313.44,36824.24,0.0708,240.0,90+ DPD,120,1,ACB-BR011
ACB-LN0004356,ACB-C009205,Auto Loan,2022-09-15,13302.49,10223.33,0.1086,12.0,Current,0,0,ACB-BR055
ACB-LN0004357,ACB-C012782,Mortgage,2019-09-19,240971.72,179291.03,0.0604,120.0,Current,0,0,ACB-BR025
ACB-LN0004358,ACB-C008551,Personal Loan,2023-07-28,4179.94,3002.35,0.1327,360.0,Current,0,0,ACB-BR069
ACB-LN0004359,ACB-C003028,Mortgage,2019-06-02,456912.27,29363.18,0.0351,48.0,Current,0,0,ACB-BR017
ACB-LN0004360,ACB-C011704,Mortgage,2023-04-06,189448.84,110469.73,0.0515,84.0,Current,0,0,ACB-BR036
ACB-LN0004361,ACB-C005857,Mortgage,2025-08-29,364291.79,323236.29,0.0549,360.0,Current,0,0,ACB-BR055
ACB-LN0004362,ACB-C014670,Personal Loan,2024-11-13,6197.62,1020.69,0.2308,60.0,Current,0,0,ACB-BR068
ACB-LN0004363,ACB-C006028,Personal Loan,2025-07-21,3196.25,1086.18,0.2278,240.0,Current,0,0,ACB-BR037
ACB-LN0004364,ACB-C001699,Mortgage,2024-03-13,311743.04,199550.68,0.0642,12.0,Current,0,0,ACB-BR038
ACB-LN0004365,ACB-C012717,Mortgage,2021-06-19,230035.62,213303.64,0.0409,12.0,Current,0,0,ACB-BR047
ACB-LN0004366,ACB-C007251,Mortgage,2024-02-06,376345.37,64976.95,0.0486,84.0,Current,0,0,ACB-BR073
ACB-LN0004367,ACB-C000569,Auto Loan,2024-11-17,48106.05,2943.01,0.1409,84.0,90+ DPD,155,1,ACB-BR032
ACB-LN0004368,ACB-C011621,Home Equity Loan,2025-11-19,114625.3,89400.07,0.14,180.0,Current,0,0,ACB-BR026
ACB-LN0004369,ACB-C005371,Auto Loan,2023-04-04,17985.54,10533.05,0.0978,60.0,Current,0,0,ACB-BR080
ACB-LN0004370,ACB-C002385,Personal Loan,2024-08-27,16499.65,10388.1,0.1716,120.0,Current,0,0,ACB-BR068
ACB-LN0004371,ACB-C001244,Auto Loan,2020-08-08,27470.06,14941.81,0.0529,84.0,Current,0,0,ACB-BR076
ACB-LN0004372,ACB-C003656,Student Loan,2020-08-30,60385.12,18994.15,0.0817,24.0,Current,0,0,ACB-BR046
ACB-LN0004373,ACB-C000503,Small Business Loan,2022-02-06,154232.66,115103.39,0.1509,360.0,Current,0,0,ACB-BR061
ACB-LN0004374,ACB-C014056,Mortgage,2021-05-23,406113.43,244196.38,0.033,36.0,Current,0,0,ACB-BR050
ACB-LN0004375,ACB-C010674,Personal Loan,2024-10-26,29128.8,23701.01,0.1702,24.0,Current,0,0,ACB-BR046
ACB-LN0004376,ACB-C005427,Student Loan,2024-04-11,51192.03,39738.4,0.0727,240.0,Current,0,0,ACB-BR047
ACB-LN0004377,ACB-C010910,Home Equity Loan,2024-02-19,55864.89,29513.91,0.14,48.0,90+ DPD,129,1,ACB-BR030
ACB-LN0004378,ACB-C012944,Personal Loan,2019-09-26,13577.79,3877.47,0.1374,48.0,Current,0,0,ACB-BR046
ACB-LN0004379,ACB-C002811,Mortgage,2021-11-03,339907.14,119135.39,0.049,120.0,Current,0,0,ACB-BR025
ACB-LN0004380,ACB-C011094,Personal Loan,2023-12-14,17193.77,11796.09,0.2369,36.0,Current,0,0,ACB-BR020
ACB-LN0004381,ACB-C009623,Small Business Loan,2020-05-18,65825.72,52583.54,0.0954,60.0,Current,0,0,ACB-BR077
ACB-LN0004382,ACB-C012048,Personal Loan,2024-07-26,9794.12,9524.91,0.1935,120.0,90+ DPD,137,1,ACB-BR076
ACB-LN0004383,ACB-C011792,Mortgage,2022-06-14,350675.4,198734.96,0.0555,48.0,Current,0,0,ACB-BR063
ACB-LN0004384,ACB-C003814,Student Loan,2024-08-15,47906.44,13902.67,0.11,180.0,Current,0,0,ACB-BR015
ACB-LN0004385,ACB-C000941,Personal Loan,2025-02-04,13754.97,1949.92,0.2147,84.0,Current,0,0,ACB-BR005
ACB-LN0004386,ACB-C007800,Student Loan,2025-01-12,37318.81,13400.58,0.1014,48.0,Current,0,0,ACB-BR055
ACB-LN0004387,ACB-C005575,Auto Loan,2019-09-24,9009.61,8770.23,0.0837,180.0,Current,0,0,ACB-BR005
ACB-LN0004388,ACB-C007208,Small Business Loan,2022-10-27,205829.2,19413.25,0.0951,60.0,Current,0,0,ACB-BR031
ACB-LN0004389,ACB-C012295,Auto Loan,2020-08-21,24989.49,8182.72,0.0497,36.0,Paid Off,0,0,ACB-BR022
ACB-LN0004390,ACB-C013745,Personal Loan,2023-03-26,21234.2,15970.65,0.24,36.0,Paid Off,0,0,ACB-BR010
ACB-LN0004391,ACB-C014487,Student Loan,2023-10-12,7990.71,2264.19,0.11,240.0,Current,0,0,ACB-BR059
ACB-LN0004392,ACB-C001989,Personal Loan,2024-04-13,4242.98,3858.77,,24.0,Current,0,0,ACB-BR035
ACB-LN0004393,ACB-C005386,Student Loan,2019-07-29,45802.35,18446.12,0.0736,24.0,Current,0,0,ACB-BR079
ACB-LN0004394,ACB-C000666,Student Loan,2022-03-27,15776.87,14127.34,0.086,24.0,Current,0,0,ACB-BR077
ACB-LN0004395,ACB-C005224,Home Equity Loan,2025-06-13,111962.91,23269.25,0.1335,24.0,Current,0,0,ACB-BR004
ACB-LN0004396,ACB-C007181,Student Loan,2019-07-05,71267.58,18905.82,0.0875,,Current,0,0,ACB-BR059
ACB-LN0004397,ACB-C003652,Auto Loan,2022-04-04,24505.71,21062.59,0.1059,24.0,Current,0,0,ACB-BR043
ACB-LN0004398,ACB-C013052,Auto Loan,2019-03-10,34978.75,8688.7,,48.0,Current,0,0,ACB-BR062
ACB-LN0004399,ACB-C013916,Auto Loan,2024-09-03,40409.61,10786.76,0.0815,48.0,Current,0,0,ACB-BR040
ACB-LN0004400,ACB-C007390,Student Loan,2025-08-15,17770.11,14870.12,0.0716,60.0,Current,0,0,ACB-BR070
ACB-LN0004401,ACB-C008245,Personal Loan,2020-02-19,33866.65,12903.87,0.1064,120.0,Current,0,0,ACB-BR033
ACB-LN0004402,ACB-C002608,Personal Loan,2023-05-15,12291.79,10177.58,0.2307,60.0,Current,0,0,ACB-BR074
ACB-LN0004403,ACB-C013008,Student Loan,2022-09-15,54773.25,19949.49,0.0721,240.0,Current,0,0,ACB-BR060
ACB-LN0004404,ACB-C009738,Student Loan,2020-12-13,5969.43,2065.55,0.0577,36.0,Current,0,0,ACB-BR076
ACB-LN0004405,ACB-C000734,Auto Loan,2019-04-21,39616.45,38150.51,0.0816,360.0,Written Off,0,1,ACB-BR030
ACB-LN0004406,ACB-C004955,Mortgage,2023-05-02,414578.65,337387.74,0.095,120.0,Current,0,0,ACB-BR058
ACB-LN0004407,ACB-C007341,Auto Loan,2024-02-27,38721.06,12817.63,0.16,12.0,Paid Off,0,0,ACB-BR051
ACB-LN0004408,ACB-C007701,Personal Loan,2022-10-23,14485.61,1916.22,0.2067,120.0,90+ DPD,108,1,ACB-BR074
ACB-LN0004409,ACB-C007699,Auto Loan,2024-03-24,39704.78,24237.63,0.1222,60.0,90+ DPD,137,1,ACB-BR039
ACB-LN0004410,ACB-C013013,Auto Loan,2021-05-01,41751.65,24300.98,0.0813,48.0,Paid Off,0,0,ACB-BR014
ACB-LN0004411,ACB-C010008,Home Equity Loan,2019-01-27,35078.4,7500.5,0.1096,12.0,Current,0,0,ACB-BR048
ACB-LN0004412,ACB-C011908,Mortgage,2021-01-24,192568.27,73589.32,0.0406,84.0,Current,0,0,ACB-BR060
ACB-LN0004413,ACB-C003039,Personal Loan,2021-08-31,22003.57,13082.05,0.1009,36.0,Current,0,0,ACB-BR014
ACB-LN0004414,ACB-C004833,Mortgage,2020-10-05,323159.36,308562.24,0.047,24.0,Current,0,0,ACB-BR060
ACB-LN0004415,ACB-C001327,Small Business Loan,2025-10-22,31881.84,6409.79,0.2,48.0,Current,0,0,ACB-BR078
ACB-LN0004416,ACB-C009264,Small Business Loan,2020-04-13,155243.93,45063.36,0.0904,84.0,Current,0,0,ACB-BR065
ACB-LN0004417,ACB-C011709,Small Business Loan,2024-10-14,95353.31,37218.22,0.1133,180.0,Current,0,0,ACB-BR054
ACB-LN0004418,ACB-C011062,Small Business Loan,2020-07-18,158863.43,25250.4,0.1543,120.0,Current,0,0,ACB-BR013
ACB-LN0004419,ACB-C001729,Home Equity Loan,2022-06-18,94203.36,35952.2,0.1313,24.0,Current,0,0,ACB-BR041
ACB-LN0004420,ACB-C014406,Mortgage,2025-06-17,602775.0,436568.29,0.0695,360.0,30-59 DPD,44,0,ACB-BR050
ACB-LN0004421,ACB-C012568,Auto Loan,2022-06-26,28145.83,9334.82,0.1366,120.0,30-59 DPD,30,0,ACB-BR027
ACB-LN0004422,ACB-C008113,Small Business Loan,2023-03-08,197580.2,189300.27,0.1656,180.0,Current,0,0,ACB-BR009
ACB-LN0004423,ACB-C008191,Home Equity Loan,2022-08-13,103019.98,22640.08,0.14,360.0,Current,0,0,ACB-BR065
ACB-LN0004424,ACB-C000745,Mortgage,2020-11-17,479347.6,213567.29,0.0718,360.0,Paid Off,0,0,ACB-BR048
ACB-LN0004425,ACB-C009359,Personal Loan,2022-04-29,10157.25,4442.98,0.126,360.0,30-59 DPD,45,0,ACB-BR012
ACB-LN0004426,ACB-C013022,Mortgage,2019-10-18,330909.22,22810.42,0.0426,48.0,90+ DPD,102,1,ACB-BR050
ACB-LN0004427,ACB-C010478,Auto Loan,2019-06-08,25175.31,20962.33,0.0617,120.0,Current,0,0,ACB-BR020
ACB-LN0004428,ACB-C014290,Personal Loan,2023-12-10,21211.29,2222.33,0.1502,24.0,Current,0,0,ACB-BR064
ACB-LN0004429,ACB-C010479,Auto Loan,2020-09-05,43245.91,19205.73,0.0491,180.0,Current,0,0,ACB-BR050
ACB-LN0004430,ACB-C008121,Auto Loan,2021-12-08,35427.54,5250.34,0.0862,24.0,Current,0,0,ACB-BR045
ACB-LN0004431,ACB-C000721,Home Equity Loan,2019-08-06,43849.83,26401.76,0.0806,360.0,Written Off,0,1,ACB-BR002
ACB-LN0004432,ACB-C011299,Personal Loan,2023-04-28,16584.46,15713.71,0.1526,120.0,Current,0,0,ACB-BR044
ACB-LN0004433,ACB-C002335,Personal Loan,2019-08-30,26884.57,25881.45,0.0913,60.0,Current,0,0,ACB-BR035
ACB-LN0004434,ACB-C014959,Mortgage,2023-05-06,136505.53,89659.14,0.095,360.0,Current,0,0,ACB-BR059
ACB-LN0004435,ACB-C006348,Home Equity Loan,2020-01-18,114840.51,75480.79,0.1017,120.0,Current,0,0,ACB-BR025
ACB-LN0004436,ACB-C001451,Auto Loan,2020-04-30,52366.85,29489.97,0.0928,240.0,Current,0,0,ACB-BR076
ACB-LN0004437,ACB-C011314,Auto Loan,2020-08-18,41168.45,30520.06,0.1058,12.0,Current,0,0,ACB-BR006
ACB-LN0004438,ACB-C000807,Mortgage,2022-10-10,428685.97,200486.05,0.095,360.0,60-89 DPD,80,0,ACB-BR033
ACB-LN0004439,ACB-C004728,Mortgage,2019-11-16,580255.75,172957.84,0.0465,360.0,90+ DPD,111,1,ACB-BR068
ACB-LN0004440,ACB-C004921,Mortgage,2023-05-14,229106.07,65266.46,0.0705,24.0,Current,0,0,ACB-BR012
ACB-LN0004441,ACB-C011915,Home Equity Loan,2021-08-03,16952.28,7966.83,0.0644,240.0,Current,0,0,ACB-BR036
ACB-LN0004442,ACB-C012616,Auto Loan,2023-01-08,42108.79,16804.41,0.0929,360.0,Current,0,0,ACB-BR074
ACB-LN0004443,ACB-C013030,Mortgage,2019-05-05,337051.01,37921.29,0.0364,60.0,Current,0,0,ACB-BR063
ACB-LN0004444,ACB-C008420,Personal Loan,2022-08-09,14142.42,8112.29,0.24,48.0,Current,0,0,ACB-BR038
ACB-LN0004445,ACB-C004559,Auto Loan,2019-08-05,29511.51,17426.92,0.0469,36.0,Current,0,0,ACB-BR021
ACB-LN0004446,ACB-C005246,Personal Loan,2021-09-04,32227.76,9527.2,0.0951,360.0,Current,0,0,ACB-BR046
ACB-LN0004447,ACB-C008306,Student Loan,2020-02-02,75565.55,66287.01,0.0536,48.0,Current,0,0,ACB-BR046
ACB-LN0004448,ACB-C005176,Personal Loan,2024-07-28,21381.6,9493.58,0.1364,360.0,Paid Off,0,0,ACB-BR051
ACB-LN0004449,ACB-C011286,Auto Loan,2025-05-18,53743.38,31816.99,0.1514,12.0,30-59 DPD,52,0,ACB-BR070
ACB-LN0004450,ACB-C011304,Auto Loan,2025-03-21,13256.97,3183.98,0.16,120.0,Current,0,0,ACB-BR035
ACB-LN0004451,ACB-C012498,Mortgage,2023-03-30,648222.74,113029.42,0.0776,240.0,Current,0,0,ACB-BR035
ACB-LN0004452,ACB-C012281,Mortgage,2020-07-04,571053.28,290211.22,0.0691,240.0,Current,0,0,ACB-BR011
ACB-LN0004453,ACB-C007096,Mortgage,2019-06-01,258305.7,85990.1,0.0709,120.0,Current,0,0,ACB-BR006
ACB-LN0004454,ACB-C006445,Mortgage,2019-01-29,610072.59,191288.92,0.0323,360.0,Current,0,0,ACB-BR046
ACB-LN0004455,ACB-C005578,Home Equity Loan,2021-10-23,86275.38,52942.54,0.0765,120.0,Current,0,0,ACB-BR054
ACB-LN0004456,ACB-C003202,Personal Loan,2020-02-01,17448.57,17014.0,0.1976,48.0,Current,0,0,ACB-BR070
ACB-LN0004457,ACB-C010550,Personal Loan,2020-04-18,27427.56,21195.35,0.1789,12.0,Current,0,0,ACB-BR064
ACB-LN0004458,ACB-C009212,Mortgage,2021-05-15,483647.12,350390.74,0.0392,12.0,Current,0,0,ACB-BR008
ACB-LN0004459,ACB-C007325,Auto Loan,2019-06-05,37560.19,11067.27,0.0817,120.0,60-89 DPD,84,0,ACB-BR049
ACB-LN0004460,ACB-C011414,Auto Loan,2019-10-18,28547.51,8092.33,0.13,36.0,Current,0,0,ACB-BR021
ACB-LN0004461,ACB-C008546,Personal Loan,2025-02-13,33496.56,21316.49,0.142,180.0,90+ DPD,157,1,ACB-BR010
ACB-LN0004462,ACB-C011866,Auto Loan,2023-04-05,18759.89,13982.25,0.16,240.0,Current,0,0,ACB-BR004
ACB-LN0004463,ACB-C014530,Small Business Loan,2020-12-26,44277.02,17875.63,0.0855,48.0,Current,0,0,ACB-BR049
ACB-LN0004464,ACB-C005653,Auto Loan,2024-04-23,31436.51,11906.38,,60.0,Current,0,0,ACB-BR041
ACB-LN0004465,ACB-C014298,Auto Loan,2022-05-18,23095.88,16398.47,0.0478,240.0,60-89 DPD,76,0,ACB-BR013
ACB-LN0004466,ACB-C011840,Mortgage,2022-11-21,270542.13,84407.35,0.0803,180.0,Default,171,1,ACB-BR059
ACB-LN0004467,ACB-C007466,Student Loan,2020-07-18,60389.65,57987.98,0.0494,60.0,Current,0,0,ACB-BR015
ACB-LN0004468,ACB-C007217,Personal Loan,2020-10-29,18992.99,13097.29,0.1616,360.0,Default,350,1,ACB-BR037
ACB-LN0004469,ACB-C009932,Small Business Loan,2026-03-04,35188.7,28687.3,0.1174,84.0,30-59 DPD,30,0,ACB-BR035
ACB-LN0004470,ACB-C013522,Personal Loan,2023-04-21,22207.8,16591.0,0.1845,12.0,Current,0,0,ACB-BR018
ACB-LN0004471,ACB-C010868,Auto Loan,2019-03-21,17704.71,13979.74,0.0513,84.0,Current,0,0,ACB-BR002
ACB-LN0004472,ACB-C007110,Mortgage,2022-11-21,551809.51,240712.79,0.0408,120.0,Current,0,0,ACB-BR058
ACB-LN0004473,ACB-C004657,Auto Loan,2024-05-24,23537.59,17407.01,0.1422,48.0,30-59 DPD,46,0,ACB-BR008
ACB-LN0004474,ACB-C009682,Auto Loan,2019-01-14,10857.33,8331.54,0.1001,240.0,30-59 DPD,33,0,ACB-BR046
ACB-LN0004475,ACB-C005036,Student Loan,2025-02-18,42833.63,20966.41,0.11,48.0,Current,0,0,ACB-BR075
ACB-LN0004476,ACB-C004807,Personal Loan,2026-01-15,21145.47,6728.94,0.1111,360.0,Current,0,0,ACB-BR060
ACB-LN0004477,ACB-C010446,Personal Loan,2025-02-03,33873.72,12519.56,0.1255,84.0,90+ DPD,154,1,ACB-BR018
ACB-LN0004478,ACB-C007030,Mortgage,2020-12-11,256075.6,83080.41,0.0714,12.0,Current,0,0,ACB-BR002
ACB-LN0004479,ACB-C014927,Mortgage,2021-05-14,471663.12,156653.81,0.0341,48.0,90+ DPD,102,1,ACB-BR026
ACB-LN0004480,ACB-C002053,Auto Loan,2025-03-25,51363.94,42644.86,0.1246,180.0,Current,0,0,ACB-BR036
ACB-LN0004481,ACB-C005639,Mortgage,2025-07-04,596414.48,299010.5,0.0539,48.0,Current,0,0,ACB-BR054
ACB-LN0004482,ACB-C012632,Small Business Loan,2025-05-08,32690.75,5511.69,0.1933,84.0,Current,0,0,ACB-BR077
ACB-LN0004483,ACB-C009356,Small Business Loan,2019-03-23,213074.93,205551.37,0.1,120.0,Current,0,0,ACB-BR025
ACB-LN0004484,ACB-C010737,Auto Loan,2024-05-10,13739.81,5178.78,0.0809,120.0,Current,0,0,ACB-BR070
ACB-LN0004485,ACB-C007328,Mortgage,2024-07-07,194726.57,166309.86,0.095,36.0,Current,0,0,ACB-BR038
ACB-LN0004486,ACB-C009532,Auto Loan,2019-01-22,32887.55,27257.43,0.1067,24.0,Paid Off,0,0,ACB-BR001
ACB-LN0004487,ACB-C009578,Personal Loan,2025-11-28,23096.44,1251.6,0.1173,360.0,Current,0,0,ACB-BR033
ACB-LN0004488,ACB-C000622,Auto Loan,2025-12-25,34248.17,15896.31,0.0703,180.0,Current,0,0,ACB-BR026
ACB-LN0004489,ACB-C013194,Personal Loan,2023-09-30,23060.03,4112.56,0.1086,24.0,Current,0,0,ACB-BR070
ACB-LN0004490,ACB-C013591,Home Equity Loan,2024-08-25,103176.97,10892.15,0.14,36.0,Current,0,0,ACB-BR039
ACB-LN0004491,ACB-C002159,Mortgage,2019-06-02,528064.89,223029.12,0.0532,36.0,Current,0,0,ACB-BR038
ACB-LN0004492,ACB-C014626,Mortgage,2025-03-18,436188.85,98393.84,0.0466,24.0,Current,0,0,ACB-BR063
ACB-LN0004493,ACB-C010814,Small Business Loan,2019-10-22,67874.39,62863.72,0.1686,24.0,Current,0,0,ACB-BR030
ACB-LN0004494,ACB-C002487,Student Loan,2021-10-12,9914.79,2183.34,0.0461,48.0,Current,0,0,ACB-BR039
ACB-LN0004495,ACB-C002341,Mortgage,2024-03-19,400116.19,124566.1,0.0479,180.0,30-59 DPD,38,0,ACB-BR054
ACB-LN0004496,ACB-C007079,Mortgage,2024-09-27,563452.57,226516.39,0.0844,180.0,Current,0,0,ACB-BR080
ACB-LN0004497,ACB-C007848,Auto Loan,2025-02-02,49870.59,34845.87,0.1485,24.0,Default,151,1,ACB-BR067
ACB-LN0004498,ACB-C013232,Personal Loan,2020-09-11,25744.58,17253.82,0.1805,36.0,Current,0,0,ACB-BR003
ACB-LN0004499,ACB-C012133,Mortgage,2019-08-09,594585.72,122238.36,0.0746,240.0,30-59 DPD,41,0,ACB-BR056
ACB-LN0004500,ACB-C014104,Mortgage,2023-07-18,211265.97,53635.54,0.0871,48.0,Current,0,0,ACB-BR052
ACB-LN0004501,ACB-C012471,Auto Loan,2021-07-26,20076.14,18343.95,0.1126,60.0,90+ DPD,169,1,ACB-BR063
ACB-LN0004502,ACB-C008238,Personal Loan,2025-04-07,8394.42,6090.28,0.1765,48.0,Current,0,0,ACB-BR040
ACB-LN0004503,ACB-C011096,Auto Loan,2021-03-24,12795.72,11000.97,0.0862,84.0,30-59 DPD,36,0,ACB-BR011
ACB-LN0004504,ACB-C012176,Mortgage,2021-10-17,217708.06,159936.72,0.0546,120.0,Current,0,0,ACB-BR074
ACB-LN0004505,ACB-C001691,Mortgage,2025-04-22,246528.64,155787.73,0.076,24.0,Current,0,0,ACB-BR016
ACB-LN0004506,ACB-C013315,Auto Loan,2019-05-31,28636.19,23487.63,0.0902,180.0,Current,0,0,ACB-BR058
ACB-LN0004507,ACB-C013693,Auto Loan,2020-06-09,42870.04,8759.86,,24.0,Default,174,1,ACB-BR048
ACB-LN0004508,ACB-C006891,Personal Loan,2025-06-03,8112.03,5393.8,0.24,36.0,Paid Off,0,0,ACB-BR047
ACB-LN0004509,ACB-C012960,Home Equity Loan,2025-06-27,35538.98,34721.41,0.0892,360.0,Current,0,0,ACB-BR043
ACB-LN0004510,ACB-C014403,Personal Loan,2022-07-06,32222.71,29509.03,0.1543,84.0,30-59 DPD,57,0,ACB-BR072
ACB-LN0004511,ACB-C013727,Mortgage,2023-11-03,305073.05,279940.74,0.0818,60.0,Current,0,0,ACB-BR017
ACB-LN0004512,ACB-C010119,Personal Loan,2024-08-02,3236.76,754.53,0.24,240.0,Current,0,0,ACB-BR078
ACB-LN0004513,ACB-C013981,Home Equity Loan,2022-10-22,42596.07,26480.69,0.0862,180.0,60-89 DPD,81,0,ACB-BR038
ACB-LN0004514,ACB-C006895,Small Business Loan,2019-12-03,30234.76,22217.24,0.0824,12.0,Current,0,0,ACB-BR066
ACB-LN0004515,ACB-C002505,Personal Loan,2024-08-14,34921.97,24043.98,0.24,48.0,Current,0,0,ACB-BR073
ACB-LN0004516,ACB-C002452,Mortgage,2022-10-06,258016.29,229646.02,0.0769,360.0,60-89 DPD,89,0,ACB-BR010
ACB-LN0004517,ACB-C011696,Student Loan,2024-06-23,17646.86,12974.99,0.0707,360.0,Current,0,0,ACB-BR004
ACB-LN0004518,ACB-C009336,Auto Loan,2021-06-11,50028.89,11818.3,0.1047,120.0,Current,0,0,ACB-BR029
ACB-LN0004519,ACB-C013668,Personal Loan,2024-07-08,9360.22,1346.68,0.1278,12.0,Current,0,0,ACB-BR030
ACB-LN0004520,ACB-C013229,Personal Loan,2024-04-17,29942.96,15275.9,0.24,240.0,Current,0,0,ACB-BR040
ACB-LN0004521,ACB-C005395,Auto Loan,2022-10-26,33945.74,29523.06,0.16,24.0,Current,0,0,ACB-BR022
ACB-LN0004522,ACB-C014636,Auto Loan,2022-03-26,19740.48,4132.45,0.0882,360.0,60-89 DPD,85,0,ACB-BR018
ACB-LN0004523,ACB-C004831,Student Loan,2025-09-15,79438.77,22998.68,0.1029,48.0,Current,0,0,ACB-BR077
ACB-LN0004524,ACB-C012211,Mortgage,2019-11-14,309828.25,170010.34,0.0497,360.0,Current,0,0,ACB-BR075
ACB-LN0004525,ACB-C003925,Personal Loan,2019-01-02,3050.18,1201.15,0.1844,84.0,Current,0,0,ACB-BR012
ACB-LN0004526,ACB-C012740,Mortgage,2021-02-22,128482.34,53930.61,0.0648,180.0,Current,0,0,ACB-BR051
ACB-LN0004527,ACB-C008747,Mortgage,2024-08-21,529724.39,260584.92,0.0835,84.0,Current,0,0,ACB-BR070
ACB-LN0004528,ACB-C011129,Student Loan,2023-01-26,6491.34,4776.32,0.0909,240.0,Current,0,0,ACB-BR058
ACB-LN0004529,ACB-C002345,Small Business Loan,2022-02-19,41567.32,3816.1,0.1761,48.0,Current,0,0,ACB-BR010
ACB-LN0004530,ACB-C005189,Small Business Loan,2025-01-02,84611.06,76729.61,0.1768,180.0,Current,0,0,ACB-BR002
ACB-LN0004531,ACB-C011077,Personal Loan,2022-11-04,34669.28,28046.93,0.24,60.0,Current,0,0,ACB-BR020
ACB-LN0004532,ACB-C006751,Auto Loan,2021-09-03,42613.58,3384.39,0.0846,180.0,Current,0,0,ACB-BR036
ACB-LN0004533,ACB-C005658,Personal Loan,2020-05-06,13202.71,11103.86,0.1328,36.0,Current,0,0,ACB-BR004
ACB-LN0004534,ACB-C007789,Mortgage,2022-06-04,545323.35,321666.48,0.0948,120.0,Current,0,0,ACB-BR060
ACB-LN0004535,ACB-C010473,Mortgage,2020-09-17,137484.43,34571.87,0.0465,12.0,Current,0,0,ACB-BR004
ACB-LN0004536,ACB-C002568,Auto Loan,2020-06-29,9349.69,5153.52,0.0509,84.0,30-59 DPD,57,0,ACB-BR010
ACB-LN0004537,ACB-C003131,Home Equity Loan,2025-09-19,119410.86,90090.05,0.1223,360.0,Current,0,0,ACB-BR005
ACB-LN0004538,ACB-C010814,Home Equity Loan,2025-07-24,60121.9,19669.18,0.1107,360.0,Current,0,0,ACB-BR004
ACB-LN0004539,ACB-C002299,Auto Loan,2020-09-09,53508.5,34335.48,0.0566,240.0,Current,0,0,ACB-BR033
