customer_id,cluster,cluster_label
ACB-C007667,0,Premium / Multi-Product
ACB-C007668,0,Premium / Multi-Product
ACB-C007669,0,Premium / Multi-Product
ACB-C007670,0,Premium / Multi-Product
ACB-C007671,2,Developing / Building Credit
ACB-C007672,0,Premium / Multi-Product
ACB-C007673,3,High Risk / Low Engagement
ACB-C007674,1,Stable Core Customer
ACB-C007675,0,Premium / Multi-Product
ACB-C007676,0,Premium / Multi-Product
ACB-C007677,3,High Risk / Low Engagement
ACB-C007678,0,Premium / Multi-Product
ACB-C007679,1,Stable Core Customer
ACB-C007680,3,High Risk / Low Engagement
ACB-C007681,3,High Risk / Low Engagement
ACB-C007682,1,Stable Core Customer
ACB-C007683,3,High Risk / Low Engagement
ACB-C007684,0,Premium / Multi-Product
ACB-C007685,0,Premium / Multi-Product
ACB-C007686,0,Premium / Multi-Product
ACB-C007687,0,Premium / Multi-Product
ACB-C007688,0,Premium / Multi-Product
ACB-C007689,3,High Risk / Low Engagement
ACB-C007690,0,Premium / Multi-Product
ACB-C007691,3,High Risk / Low Engagement
ACB-C007692,2,Developing / Building Credit
ACB-C007693,0,Premium / Multi-Product
ACB-C007694,3,High Risk / Low Engagement
ACB-C007695,1,Stable Core Customer
ACB-C007696,0,Premium / Multi-Product
ACB-C007697,3,High Risk / Low Engagement
ACB-C007698,3,High Risk / Low Engagement
ACB-C007699,0,Premium / Multi-Product
ACB-C007700,3,High Risk / Low Engagement
ACB-C007701,0,Premium / Multi-Product
ACB-C007702,0,Premium / Multi-Product
ACB-C007703,3,High Risk / Low Engagement
ACB-C007704,2,Developing / Building Credit
ACB-C007705,0,Premium / Multi-Product
ACB-C007706,1,Stable Core Customer
ACB-C007707,0,Premium / Multi-Product
ACB-C007708,0,Premium / Multi-Product
ACB-C007709,0,Premium / Multi-Product
ACB-C007710,1,Stable Core Customer
ACB-C007711,3,High Risk / Low Engagement
ACB-C007712,0,Premium / Multi-Product
ACB-C007713,0,Premium / Multi-Product
ACB-C007714,0,Premium / Multi-Product
ACB-C007715,0,Premium / Multi-Product
ACB-C007716,0,Premium / Multi-Product
ACB-C007717,0,Premium / Multi-Product
ACB-C007718,1,Stable Core Customer
ACB-C007719,0,Premium / Multi-Product
ACB-C007720,0,Premium / Multi-Product
ACB-C007721,1,Stable Core Customer
ACB-C007722,0,Premium / Multi-Product
ACB-C007723,1,Stable Core Customer
ACB-C007724,3,High Risk / Low Engagement
ACB-C007725,1,Stable Core Customer
ACB-C007726,3,High Risk / Low Engagement
ACB-C007727,3,High Risk / Low Engagement
ACB-C007728,0,Premium / Multi-Product
ACB-C007729,0,Premium / Multi-Product
ACB-C007730,3,High Risk / Low Engagement
ACB-C007731,0,Premium / Multi-Product
ACB-C007732,0,Premium / Multi-Product
ACB-C007733,0,Premium / Multi-Product
ACB-C007734,0,Premium / Multi-Product
ACB-C007735,3,High Risk / Low Engagement
ACB-C007736,3,High Risk / Low Engagement
ACB-C007737,0,Premium / Multi-Product
ACB-C007738,0,Premium / Multi-Product
ACB-C007739,0,Premium / Multi-Product
ACB-C007740,3,High Risk / Low Engagement
ACB-C007741,3,High Risk / Low Engagement
ACB-C007742,3,High Risk / Low Engagement
ACB-C007743,0,Premium / Multi-Product
ACB-C007744,3,High Risk / Low Engagement
ACB-C007745,0,Premium / Multi-Product
ACB-C007746,3,High Risk / Low Engagement
ACB-C007747,1,Stable Core Customer
ACB-C007748,3,High Risk / Low Engagement
ACB-C007749,1,Stable Core Customer
ACB-C007750,0,Premium / Multi-Product
ACB-C007751,0,Premium / Multi-Product
ACB-C007752,0,Premium / Multi-Product
ACB-C007753,2,Developing / Building Credit
ACB-C007754,1,Stable Core Customer
ACB-C007755,2,Developing / Building Credit
ACB-C007756,1,Stable Core Customer
ACB-C007757,0,Premium / Multi-Product
ACB-C007758,2,Developing / Building Credit
ACB-C007759,0,Premium / Multi-Product
ACB-C007760,0,Premium / Multi-Product
ACB-C007761,0,Premium / Multi-Product
ACB-C007762,1,Stable Core Customer
ACB-C007763,3,High Risk / Low Engagement
ACB-C007764,1,Stable Core Customer
ACB-C007765,3,High Risk / Low Engagement
ACB-C007766,1,Stable Core Customer
ACB-C007767,3,High Risk / Low Engagement
ACB-C007768,0,Premium / Multi-Product
ACB-C007769,3,High Risk / Low Engagement
ACB-C007770,0,Premium / Multi-Product
ACB-C007771,0,Premium / Multi-Product
ACB-C007772,1,Stable Core Customer
ACB-C007773,1,Stable Core Customer
ACB-C007774,0,Premium / Multi-Product
ACB-C007775,1,Stable Core Customer
ACB-C007776,3,High Risk / Low Engagement
ACB-C007777,0,Premium / Multi-Product
ACB-C007778,0,Premium / Multi-Product
ACB-C007779,0,Premium / Multi-Product
ACB-C007780,3,High Risk / Low Engagement
ACB-C007781,1,Stable Core Customer
ACB-C007782,3,High Risk / Low Engagement
ACB-C007783,0,Premium / Multi-Product
ACB-C007784,0,Premium / Multi-Product
ACB-C007785,1,Stable Core Customer
ACB-C007786,0,Premium / Multi-Product
ACB-C007787,0,Premium / Multi-Product
ACB-C007788,2,Developing / Building Credit
ACB-C007789,0,Premium / Multi-Product
ACB-C007790,0,Premium / Multi-Product
ACB-C007791,1,Stable Core Customer
ACB-C007792,3,High Risk / Low Engagement
ACB-C007793,3,High Risk / Low Engagement
ACB-C007794,3,High Risk / Low Engagement
ACB-C007795,3,High Risk / Low Engagement
ACB-C007796,3,High Risk / Low Engagement
ACB-C007797,0,Premium / Multi-Product
ACB-C007798,0,Premium / Multi-Product
ACB-C007799,0,Premium / Multi-Product
ACB-C007800,1,Stable Core Customer
ACB-C007801,0,Premium / Multi-Product
ACB-C007802,0,Premium / Multi-Product
ACB-C007803,3,High Risk / Low Engagement
ACB-C007804,0,Premium / Multi-Product
ACB-C007805,0,Premium / Multi-Product
ACB-C007806,1,Stable Core Customer
ACB-C007807,0,Premium / Multi-Product
ACB-C007808,0,Premium / Multi-Product
ACB-C007809,1,Stable Core Customer
ACB-C007810,3,High Risk / Low Engagement
ACB-C007811,0,Premium / Multi-Product
ACB-C007812,0,Premium / Multi-Product
ACB-C007813,3,High Risk / Low Engagement
ACB-C007814,0,Premium / Multi-Product
ACB-C007815,3,High Risk / Low Engagement
ACB-C007816,1,Stable Core Customer
ACB-C007817,0,Premium / Multi-Product
ACB-C007818,1,Stable Core Customer
ACB-C007819,0,Premium / Multi-Product
ACB-C007820,0,Premium / Multi-Product
ACB-C007821,1,Stable Core Customer
ACB-C007822,0,Premium / Multi-Product
ACB-C007823,3,High Risk / Low Engagement
ACB-C007824,3,High Risk / Low Engagement
ACB-C007825,1,Stable Core Customer
ACB-C007826,0,Premium / Multi-Product
ACB-C007827,3,High Risk / Low Engagement
ACB-C007828,1,Stable Core Customer
ACB-C007829,0,Premium / Multi-Product
ACB-C007830,0,Premium / Multi-Product
ACB-C007831,3,High Risk / Low Engagement
ACB-C007832,0,Premium / Multi-Product
ACB-C007833,1,Stable Core Customer
ACB-C007834,1,Stable Core Customer
ACB-C007835,3,High Risk / Low Engagement
ACB-C007836,0,Premium / Multi-Product
ACB-C007837,0,Premium / Multi-Product
ACB-C007838,1,Stable Core Customer
ACB-C007839,0,Premium / Multi-Product
ACB-C007840,3,High Risk / Low Engagement
ACB-C007841,1,Stable Core Customer
ACB-C007842,3,High Risk / Low Engagement
ACB-C007843,3,High Risk / Low Engagement
ACB-C007844,0,Premium / Multi-Product
ACB-C007845,1,Stable Core Customer
ACB-C007846,0,Premium / Multi-Product
ACB-C007847,3,High Risk / Low Engagement
ACB-C007848,1,Stable Core Customer
ACB-C007849,1,Stable Core Customer
ACB-C007850,3,High Risk / Low Engagement
ACB-C007851,3,High Risk / Low Engagement
ACB-C007852,0,Premium / Multi-Product
ACB-C007853,1,Stable Core Customer
ACB-C007854,1,Stable Core Customer
ACB-C007855,0,Premium / Multi-Product
ACB-C007856,3,High Risk / Low Engagement
ACB-C007857,1,Stable Core Customer
ACB-C007858,3,High Risk / Low Engagement
ACB-C007859,3,High Risk / Low Engagement
ACB-C007860,0,Premium / Multi-Product
ACB-C007861,0,Premium / Multi-Product
ACB-C007862,0,Premium / Multi-Product
ACB-C007863,3,High Risk / Low Engagement
ACB-C007864,0,Premium / Multi-Product
ACB-C007865,0,Premium / Multi-Product
ACB-C007866,1,Stable Core Customer
ACB-C007867,3,High Risk / Low Engagement
ACB-C007868,3,High Risk / Low Engagement
ACB-C007869,1,Stable Core Customer
ACB-C007870,0,Premium / Multi-Product
ACB-C007871,3,High Risk / Low Engagement
ACB-C007872,0,Premium / Multi-Product
ACB-C007873,1,Stable Core Customer
ACB-C007874,1,Stable Core Customer
ACB-C007875,1,Stable Core Customer
ACB-C007876,0,Premium / Multi-Product
ACB-C007877,0,Premium / Multi-Product
ACB-C007878,0,Premium / Multi-Product
ACB-C007879,0,Premium / Multi-Product
ACB-C007880,2,Developing / Building Credit
ACB-C007881,0,Premium / Multi-Product
ACB-C007882,0,Premium / Multi-Product
ACB-C007883,0,Premium / Multi-Product
ACB-C007884,0,Premium / Multi-Product
ACB-C007885,2,Developing / Building Credit
ACB-C007886,0,Premium / Multi-Product
ACB-C007887,0,Premium / Multi-Product
ACB-C007888,1,Stable Core Customer
ACB-C007889,0,Premium / Multi-Product
ACB-C007890,3,High Risk / Low Engagement
ACB-C007891,0,Premium / Multi-Product
ACB-C007892,0,Premium / Multi-Product
ACB-C007893,3,High Risk / Low Engagement
ACB-C007894,3,High Risk / Low Engagement
ACB-C007895,1,Stable Core Customer
ACB-C007896,0,Premium / Multi-Product
ACB-C007897,3,High Risk / Low Engagement
ACB-C007898,3,High Risk / Low Engagement
ACB-C007899,1,Stable Core Customer
ACB-C007900,0,Premium / Multi-Product
ACB-C007901,3,High Risk / Low Engagement
ACB-C007902,1,Stable Core Customer
ACB-C007903,1,Stable Core Customer
ACB-C007904,2,Developing / Building Credit
ACB-C007905,0,Premium / Multi-Product
ACB-C007906,0,Premium / Multi-Product
ACB-C007907,3,High Risk / Low Engagement
ACB-C007908,0,Premium / Multi-Product
ACB-C007909,3,High Risk / Low Engagement
ACB-C007910,1,Stable Core Customer
ACB-C007911,0,Premium / Multi-Product
ACB-C007912,0,Premium / Multi-Product
ACB-C007913,0,Premium / Multi-Product
ACB-C007914,0,Premium / Multi-Product
ACB-C007915,1,Stable Core Customer
ACB-C007916,1,Stable Core Customer
ACB-C007917,2,Developing / Building Credit
ACB-C007918,1,Stable Core Customer
ACB-C007919,1,Stable Core Customer
ACB-C007920,3,High Risk / Low Engagement
ACB-C007921,2,Developing / Building Credit
ACB-C007922,0,Premium / Multi-Product
ACB-C007923,3,High Risk / Low Engagement
ACB-C007924,0,Premium / Multi-Product
ACB-C007925,3,High Risk / Low Engagement
ACB-C007926,3,High Risk / Low Engagement
ACB-C007927,0,Premium / Multi-Product
ACB-C007928,0,Premium / Multi-Product
ACB-C007929,3,High Risk / Low Engagement
ACB-C007930,3,High Risk / Low Engagement
ACB-C007931,1,Stable Core Customer
ACB-C007932,3,High Risk / Low Engagement
ACB-C007933,3,High Risk / Low Engagement
ACB-C007934,0,Premium / Multi-Product
ACB-C007935,3,High Risk / Low Engagement
ACB-C007936,0,Premium / Multi-Product
ACB-C007937,0,Premium / Multi-Product
ACB-C007938,0,Premium / Multi-Product
ACB-C007939,0,Premium / Multi-Product
ACB-C007940,0,Premium / Multi-Product
ACB-C007941,0,Premium / Multi-Product
ACB-C007942,0,Premium / Multi-Product
ACB-C007943,3,High Risk / Low Engagement
ACB-C007944,1,Stable Core Customer
ACB-C007945,0,Premium / Multi-Product
ACB-C007946,2,Developing / Building Credit
ACB-C007947,1,Stable Core Customer
ACB-C007948,3,High Risk / Low Engagement
ACB-C007949,0,Premium / Multi-Product
ACB-C007950,3,High Risk / Low Engagement
ACB-C007951,1,Stable Core Customer
ACB-C007952,1,Stable Core Customer
ACB-C007953,0,Premium / Multi-Product
ACB-C007954,1,Stable Core Customer
ACB-C007955,1,Stable Core Customer
ACB-C007956,0,Premium / Multi-Product
ACB-C007957,1,Stable Core Customer
ACB-C007958,1,Stable Core Customer
ACB-C007959,0,Premium / Multi-Product
ACB-C007960,3,High Risk / Low Engagement
ACB-C007961,0,Premium / Multi-Product
ACB-C007962,0,Premium / Multi-Product
ACB-C007963,3,High Risk / Low Engagement
ACB-C007964,3,High Risk / Low Engagement
ACB-C007965,0,Premium / Multi-Product
ACB-C007966,3,High Risk / Low Engagement
ACB-C007967,0,Premium / Multi-Product
ACB-C007968,3,High Risk / Low Engagement
ACB-C007969,1,Stable Core Customer
ACB-C007970,3,High Risk / Low Engagement
ACB-C007971,0,Premium / Multi-Product
ACB-C007972,0,Premium / Multi-Product
ACB-C007973,3,High Risk / Low Engagement
ACB-C007974,3,High Risk / Low Engagement
ACB-C007975,1,Stable Core Customer
ACB-C007976,2,Developing / Building Credit
ACB-C007977,3,High Risk / Low Engagement
ACB-C007978,1,Stable Core Customer
ACB-C007979,1,Stable Core Customer
ACB-C007980,0,Premium / Multi-Product
ACB-C007981,0,Premium / Multi-Product
ACB-C007982,2,Developing / Building Credit
ACB-C007983,1,Stable Core Customer
ACB-C007984,1,Stable Core Customer
ACB-C007985,1,Stable Core Customer
ACB-C007986,3,High Risk / Low Engagement
ACB-C007987,1,Stable Core Customer
ACB-C007988,0,Premium / Multi-Product
ACB-C007989,0,Premium / Multi-Product
ACB-C007990,0,Premium / Multi-Product
ACB-C007991,0,Premium / Multi-Product
ACB-C007992,0,Premium / Multi-Product
ACB-C007993,0,Premium / Multi-Product
ACB-C007994,3,High Risk / Low Engagement
ACB-C007995,3,High Risk / Low Engagement
ACB-C007996,1,Stable Core Customer
ACB-C007997,0,Premium / Multi-Product
ACB-C007998,1,Stable Core Customer
ACB-C007999,1,Stable Core Customer
ACB-C008000,0,Premium / Multi-Product
ACB-C008001,0,Premium / Multi-Product
ACB-C008002,1,Stable Core Customer
ACB-C008003,0,Premium / Multi-Product
ACB-C008004,1,Stable Core Customer
ACB-C008005,0,Premium / Multi-Product
ACB-C008006,0,Premium / Multi-Product
ACB-C008007,0,Premium / Multi-Product
ACB-C008008,0,Premium / Multi-Product
ACB-C008009,3,High Risk / Low Engagement
ACB-C008010,3,High Risk / Low Engagement
ACB-C008011,1,Stable Core Customer
ACB-C008012,1,Stable Core Customer
ACB-C008013,1,Stable Core Customer
ACB-C008014,0,Premium / Multi-Product
ACB-C008015,3,High Risk / Low Engagement
ACB-C008016,3,High Risk / Low Engagement
ACB-C008017,1,Stable Core Customer
ACB-C008018,1,Stable Core Customer
ACB-C008019,0,Premium / Multi-Product
ACB-C008020,1,Stable Core Customer
ACB-C008021,1,Stable Core Customer
ACB-C008022,0,Premium / Multi-Product
ACB-C008023,0,Premium / Multi-Product
ACB-C008024,0,Premium / Multi-Product
ACB-C008025,3,High Risk / Low Engagement
ACB-C008026,0,Premium / Multi-Product
ACB-C008027,1,Stable Core Customer
ACB-C008028,0,Premium / Multi-Product
ACB-C008029,1,Stable Core Customer
ACB-C008030,3,High Risk / Low Engagement
ACB-C008031,0,Premium / Multi-Product
ACB-C008032,1,Stable Core Customer
ACB-C008033,1,Stable Core Customer
ACB-C008034,0,Premium / Multi-Product
ACB-C008035,1,Stable Core Customer
ACB-C008036,3,High Risk / Low Engagement
ACB-C008037,3,High Risk / Low Engagement
ACB-C008038,3,High Risk / Low Engagement
ACB-C008039,0,Premium / Multi-Product
ACB-C008040,3,High Risk / Low Engagement
ACB-C008041,3,High Risk / Low Engagement
ACB-C008042,0,Premium / Multi-Product
ACB-C008043,1,Stable Core Customer
ACB-C008044,1,Stable Core Customer
ACB-C008045,0,Premium / Multi-Product
ACB-C008046,1,Stable Core Customer
ACB-C008047,1,Stable Core Customer
ACB-C008048,3,High Risk / Low Engagement
ACB-C008049,3,High Risk / Low Engagement
ACB-C008050,0,Premium / Multi-Product
ACB-C008051,0,Premium / Multi-Product
ACB-C008052,3,High Risk / Low Engagement
ACB-C008053,0,Premium / Multi-Product
ACB-C008054,1,Stable Core Customer
ACB-C008055,0,Premium / Multi-Product
ACB-C008056,0,Premium / Multi-Product
ACB-C008057,0,Premium / Multi-Product
ACB-C008058,1,Stable Core Customer
ACB-C008059,3,High Risk / Low Engagement
ACB-C008060,0,Premium / Multi-Product
ACB-C008061,0,Premium / Multi-Product
ACB-C008062,3,High Risk / Low Engagement
ACB-C008063,1,Stable Core Customer
ACB-C008064,0,Premium / Multi-Product
ACB-C008065,0,Premium / Multi-Product
ACB-C008066,0,Premium / Multi-Product
ACB-C008067,0,Premium / Multi-Product
ACB-C008068,3,High Risk / Low Engagement
ACB-C008069,1,Stable Core Customer
ACB-C008070,3,High Risk / Low Engagement
ACB-C008071,0,Premium / Multi-Product
ACB-C008072,0,Premium / Multi-Product
ACB-C008073,3,High Risk / Low Engagement
ACB-C008074,0,Premium / Multi-Product
ACB-C008075,0,Premium / Multi-Product
ACB-C008076,0,Premium / Multi-Product
ACB-C008077,0,Premium / Multi-Product
ACB-C008078,1,Stable Core Customer
ACB-C008079,0,Premium / Multi-Product
ACB-C008080,1,Stable Core Customer
ACB-C008081,0,Premium / Multi-Product
ACB-C008082,0,Premium / Multi-Product
ACB-C008083,3,High Risk / Low Engagement
ACB-C008084,1,Stable Core Customer
ACB-C008085,3,High Risk / Low Engagement
ACB-C008086,0,Premium / Multi-Product
ACB-C008087,3,High Risk / Low Engagement
ACB-C008088,3,High Risk / Low Engagement
ACB-C008089,2,Developing / Building Credit
ACB-C008090,3,High Risk / Low Engagement
ACB-C008091,1,Stable Core Customer
ACB-C008092,3,High Risk / Low Engagement
ACB-C008093,1,Stable Core Customer
ACB-C008094,0,Premium / Multi-Product
ACB-C008095,1,Stable Core Customer
ACB-C008096,1,Stable Core Customer
ACB-C008097,0,Premium / Multi-Product
ACB-C008098,3,High Risk / Low Engagement
ACB-C008099,3,High Risk / Low Engagement
ACB-C008100,0,Premium / Multi-Product
ACB-C008101,0,Premium / Multi-Product
ACB-C008102,0,Premium / Multi-Product
ACB-C008103,0,Premium / Multi-Product
ACB-C008104,0,Premium / Multi-Product
ACB-C008105,1,Stable Core Customer
ACB-C008106,3,High Risk / Low Engagement
ACB-C008107,2,Developing / Building Credit
ACB-C008108,0,Premium / Multi-Product
ACB-C008109,0,Premium / Multi-Product
ACB-C008110,0,Premium / Multi-Product
ACB-C008111,0,Premium / Multi-Product
ACB-C008112,1,Stable Core Customer
ACB-C008113,1,Stable Core Customer
ACB-C008114,2,Developing / Building Credit
ACB-C008115,3,High Risk / Low Engagement
ACB-C008116,0,Premium / Multi-Product
ACB-C008117,3,High Risk / Low Engagement
ACB-C008118,1,Stable Core Customer
ACB-C008119,1,Stable Core Customer
ACB-C008120,3,High Risk / Low Engagement
ACB-C008121,0,Premium / Multi-Product
ACB-C008122,1,Stable Core Customer
ACB-C008123,0,Premium / Multi-Product
ACB-C008124,3,High Risk / Low Engagement
ACB-C008125,0,Premium / Multi-Product
ACB-C008126,0,Premium / Multi-Product
ACB-C008127,0,Premium / Multi-Product
ACB-C008128,0,Premium / Multi-Product
ACB-C008129,3,High Risk / Low Engagement
ACB-C008130,1,Stable Core Customer
ACB-C008131,2,Developing / Building Credit
ACB-C008132,0,Premium / Multi-Product
ACB-C008133,3,High Risk / Low Engagement
ACB-C008134,0,Premium / Multi-Product
ACB-C008135,2,Developing / Building Credit
ACB-C008136,1,Stable Core Customer
ACB-C008137,0,Premium / Multi-Product
ACB-C008138,3,High Risk / Low Engagement
ACB-C008139,1,Stable Core Customer
ACB-C008140,3,High Risk / Low Engagement
ACB-C008141,3,High Risk / Low Engagement
ACB-C008142,1,Stable Core Customer
ACB-C008143,3,High Risk / Low Engagement
ACB-C008144,1,Stable Core Customer
ACB-C008145,2,Developing / Building Credit
ACB-C008146,3,High Risk / Low Engagement
ACB-C008147,3,High Risk / Low Engagement
ACB-C008148,3,High Risk / Low Engagement
ACB-C008149,2,Developing / Building Credit
ACB-C008150,3,High Risk / Low Engagement
ACB-C008151,3,High Risk / Low Engagement
ACB-C008152,0,Premium / Multi-Product
ACB-C008153,0,Premium / Multi-Product
ACB-C008154,0,Premium / Multi-Product
ACB-C008155,0,Premium / Multi-Product
ACB-C008156,3,High Risk / Low Engagement
ACB-C008157,1,Stable Core Customer
ACB-C008158,0,Premium / Multi-Product
ACB-C008159,0,Premium / Multi-Product
ACB-C008160,3,High Risk / Low Engagement
ACB-C008161,3,High Risk / Low Engagement
ACB-C008162,1,Stable Core Customer
ACB-C008163,0,Premium / Multi-Product
ACB-C008164,0,Premium / Multi-Product
ACB-C008165,3,High Risk / Low Engagement
ACB-C008166,3,High Risk / Low Engagement
